Gads,Pasv_nos,Pasv_ATVK,Ter_ied_vien_nos,Ter_ied_vien_ATVK,Vecuma_grupa,Mir_vir_skaits,Mir_siev_skaits
2023,TUKUMA NOVADS,052000,IRLAVAS PAGASTS,052440,25-49,1,1
2023,TUKUMA NOVADS,052000,IRLAVAS PAGASTS,052440,50-61,4,0
2023,TUKUMA NOVADS,052000,IRLAVAS PAGASTS,052440,62-74,2,3
2023,TUKUMA NOVADS,052000,IRLAVAS PAGASTS,052440,7-14,0,0
2023,TUKUMA NOVADS,052000,IRLAVAS PAGASTS,052440,75 un vec.,8,9
2023,TUKUMA NOVADS,052000,JAUNPILS PAGASTS,052450,0-6,0,0
2023,TUKUMA NOVADS,052000,JAUNPILS PAGASTS,052450,15-18,0,0
2023,TUKUMA NOVADS,052000,JAUNPILS PAGASTS,052450,19-24,0,0
2023,TUKUMA NOVADS,052000,JAUNPILS PAGASTS,052450,25-49,2,0
2023,TUKUMA NOVADS,052000,JAUNPILS PAGASTS,052450,50-61,1,0
2023,TUKUMA NOVADS,052000,JAUNPILS PAGASTS,052450,62-74,5,0
2023,TUKUMA NOVADS,052000,JAUNPILS PAGASTS,052450,7-14,0,0
2023,TUKUMA NOVADS,052000,JAUNPILS PAGASTS,052450,75 un vec.,9,11
2023,TUKUMA NOVADS,052000,JAUNSĀTU PAGASTS,052460,0-6,0,0
2023,TUKUMA NOVADS,052000,JAUNSĀTU PAGASTS,052460,15-18,0,0
2023,TUKUMA NOVADS,052000,JAUNSĀTU PAGASTS,052460,19-24,0,0
2023,TUKUMA NOVADS,052000,JAUNSĀTU PAGASTS,052460,25-49,1,0
2023,TUKUMA NOVADS,052000,JAUNSĀTU PAGASTS,052460,50-61,2,0
2023,TUKUMA NOVADS,052000,JAUNSĀTU PAGASTS,052460,62-74,4,2
2023,TUKUMA NOVADS,052000,JAUNSĀTU PAGASTS,052460,7-14,0,0
2023,TUKUMA NOVADS,052000,JAUNSĀTU PAGASTS,052460,75 un vec.,4,5
2023,TUKUMA NOVADS,052000,KANDAVA,052200,0-6,0,0
2023,TUKUMA NOVADS,052000,KANDAVA,052200,15-18,0,0
2023,TUKUMA NOVADS,052000,KANDAVA,052200,19-24,0,0
2023,TUKUMA NOVADS,052000,KANDAVA,052200,25-49,2,0
2023,TUKUMA NOVADS,052000,KANDAVA,052200,50-61,4,1
2023,TUKUMA NOVADS,052000,KANDAVA,052200,62-74,10,5
2023,TUKUMA NOVADS,052000,KANDAVA,052200,7-14,0,0
2023,TUKUMA NOVADS,052000,KANDAVA,052200,75 un vec.,15,29
2023,TUKUMA NOVADS,052000,KANDAVAS PAGASTS,052470,0-6,0,0
2023,TUKUMA NOVADS,052000,KANDAVAS PAGASTS,052470,15-18,0,0
2023,TUKUMA NOVADS,052000,KANDAVAS PAGASTS,052470,19-24,1,0
2023,TUKUMA NOVADS,052000,KANDAVAS PAGASTS,052470,25-49,3,1
2023,TUKUMA NOVADS,052000,KANDAVAS PAGASTS,052470,50-61,1,2
2023,TUKUMA NOVADS,052000,KANDAVAS PAGASTS,052470,62-74,3,0
2023,TUKUMA NOVADS,052000,KANDAVAS PAGASTS,052470,7-14,0,0
2023,TUKUMA NOVADS,052000,KANDAVAS PAGASTS,052470,75 un vec.,8,5
2023,TUKUMA NOVADS,052000,LAPMEŽCIEMA PAGASTS,052480,0-6,0,0
2023,TUKUMA NOVADS,052000,LAPMEŽCIEMA PAGASTS,052480,15-18,0,0
2023,TUKUMA NOVADS,052000,LAPMEŽCIEMA PAGASTS,052480,19-24,0,0
2023,TUKUMA NOVADS,052000,LAPMEŽCIEMA PAGASTS,052480,25-49,1,0
2023,TUKUMA NOVADS,052000,LAPMEŽCIEMA PAGASTS,052480,50-61,2,0
2023,TUKUMA NOVADS,052000,LAPMEŽCIEMA PAGASTS,052480,62-74,8,4
2023,TUKUMA NOVADS,052000,LAPMEŽCIEMA PAGASTS,052480,7-14,0,0
2023,TUKUMA NOVADS,052000,LAPMEŽCIEMA PAGASTS,052480,75 un vec.,8,12
2023,TUKUMA NOVADS,052000,LESTENES PAGASTS,052490,0-6,0,0
2023,TUKUMA NOVADS,052000,LESTENES PAGASTS,052490,15-18,0,0
2023,TUKUMA NOVADS,052000,LESTENES PAGASTS,052490,19-24,0,0
2023,TUKUMA NOVADS,052000,LESTENES PAGASTS,052490,25-49,0,0
2023,TUKUMA NOVADS,052000,LESTENES PAGASTS,052490,50-61,0,0
2023,TUKUMA NOVADS,052000,LESTENES PAGASTS,052490,62-74,1,0
2023,TUKUMA NOVADS,052000,LESTENES PAGASTS,052490,7-14,0,0
2023,TUKUMA NOVADS,052000,LESTENES PAGASTS,052490,75 un vec.,3,1
2023,TUKUMA NOVADS,052000,MATKULES PAGASTS,052500,0-6,0,0
2023,TUKUMA NOVADS,052000,MATKULES PAGASTS,052500,15-18,0,0
2023,TUKUMA NOVADS,052000,MATKULES PAGASTS,052500,19-24,0,0
2023,TUKUMA NOVADS,052000,MATKULES PAGASTS,052500,25-49,0,0
2023,TUKUMA NOVADS,052000,MATKULES PAGASTS,052500,50-61,1,1
2023,TUKUMA NOVADS,052000,MATKULES PAGASTS,052500,62-74,3,1
2023,TUKUMA NOVADS,052000,MATKULES PAGASTS,052500,7-14,0,0
2023,TUKUMA NOVADS,052000,MATKULES PAGASTS,052500,75 un vec.,1,3
2023,TUKUMA NOVADS,052000,PŪRES PAGASTS,052510,0-6,0,0
2023,TUKUMA NOVADS,052000,PŪRES PAGASTS,052510,15-18,0,0
2023,TUKUMA NOVADS,052000,PŪRES PAGASTS,052510,19-24,0,0
2023,TUKUMA NOVADS,052000,PŪRES PAGASTS,052510,25-49,0,1
2023,TUKUMA NOVADS,052000,PŪRES PAGASTS,052510,50-61,3,0
2023,TUKUMA NOVADS,052000,PŪRES PAGASTS,052510,62-74,5,1
2023,TUKUMA NOVADS,052000,PŪRES PAGASTS,052510,7-14,0,0
2023,TUKUMA NOVADS,052000,PŪRES PAGASTS,052510,75 un vec.,7,10
2023,TUKUMA NOVADS,052000,SĒMES PAGASTS,052520,0-6,0,0
2023,TUKUMA NOVADS,052000,SĒMES PAGASTS,052520,15-18,0,0
2023,TUKUMA NOVADS,052000,SĒMES PAGASTS,052520,19-24,0,0
2023,TUKUMA NOVADS,052000,SĒMES PAGASTS,052520,25-49,0,0
2023,TUKUMA NOVADS,052000,SĒMES PAGASTS,052520,50-61,0,0
2023,TUKUMA NOVADS,052000,SĒMES PAGASTS,052520,62-74,4,0
2023,TUKUMA NOVADS,052000,SĒMES PAGASTS,052520,7-14,0,0
2023,TUKUMA NOVADS,052000,SĒMES PAGASTS,052520,75 un vec.,4,2
2023,TUKUMA NOVADS,052000,SLAMPES PAGASTS,052530,0-6,0,0
2023,TUKUMA NOVADS,052000,SLAMPES PAGASTS,052530,15-18,0,0
2023,TUKUMA NOVADS,052000,SLAMPES PAGASTS,052530,19-24,0,0
2023,TUKUMA NOVADS,052000,SLAMPES PAGASTS,052530,25-49,1,1
2023,TUKUMA NOVADS,052000,SLAMPES PAGASTS,052530,50-61,0,0
2023,TUKUMA NOVADS,052000,SLAMPES PAGASTS,052530,62-74,3,6
2023,TUKUMA NOVADS,052000,SLAMPES PAGASTS,052530,7-14,0,0
2023,TUKUMA NOVADS,052000,SLAMPES PAGASTS,052530,75 un vec.,9,12
2023,TUKUMA NOVADS,052000,SMĀRDES PAGASTS,052540,0-6,0,0
2023,TUKUMA NOVADS,052000,SMĀRDES PAGASTS,052540,15-18,0,0
2023,TUKUMA NOVADS,052000,SMĀRDES PAGASTS,052540,19-24,0,0
2023,TUKUMA NOVADS,052000,SMĀRDES PAGASTS,052540,25-49,2,0
2023,TUKUMA NOVADS,052000,SMĀRDES PAGASTS,052540,50-61,1,2
2023,TUKUMA NOVADS,052000,SMĀRDES PAGASTS,052540,62-74,6,1
2023,TUKUMA NOVADS,052000,SMĀRDES PAGASTS,052540,7-14,0,0
2023,TUKUMA NOVADS,052000,SMĀRDES PAGASTS,052540,75 un vec.,9,11
2023,TUKUMA NOVADS,052000,TUKUMS,052210,0-6,0,1
2023,TUKUMA NOVADS,052000,TUKUMS,052210,15-18,0,0
2023,TUKUMA NOVADS,052000,TUKUMS,052210,19-24,0,0
2023,TUKUMA NOVADS,052000,TUKUMS,052210,25-49,18,4
2023,TUKUMA NOVADS,052000,TUKUMS,052210,50-61,23,6
2023,TUKUMA NOVADS,052000,TUKUMS,052210,62-74,44,25
2023,TUKUMA NOVADS,052000,TUKUMS,052210,7-14,0,0
2023,TUKUMA NOVADS,052000,TUKUMS,052210,75 un vec.,54,89
2023,TUKUMA NOVADS,052000,TUMES PAGASTS,052550,0-6,0,0
2023,TUKUMA NOVADS,052000,TUMES PAGASTS,052550,15-18,0,0
2023,TUKUMA NOVADS,052000,TUMES PAGASTS,052550,19-24,0,0
2023,TUKUMA NOVADS,052000,TUMES PAGASTS,052550,25-49,1,1
2023,TUKUMA NOVADS,052000,TUMES PAGASTS,052550,50-61,2,1
2023,TUKUMA NOVADS,052000,TUMES PAGASTS,052550,62-74,3,2
2023,TUKUMA NOVADS,052000,TUMES PAGASTS,052550,7-14,0,0
2023,TUKUMA NOVADS,052000,TUMES PAGASTS,052550,75 un vec.,3,7
2023,TUKUMA NOVADS,052000,VĀNES PAGASTS,052560,0-6,0,0
2023,TUKUMA NOVADS,052000,VĀNES PAGASTS,052560,15-18,0,0
2023,TUKUMA NOVADS,052000,VĀNES PAGASTS,052560,19-24,0,0
2023,TUKUMA NOVADS,052000,VĀNES PAGASTS,052560,25-49,0,0
2023,TUKUMA NOVADS,052000,VĀNES PAGASTS,052560,50-61,1,0
2023,TUKUMA NOVADS,052000,VĀNES PAGASTS,052560,62-74,1,2
2023,TUKUMA NOVADS,052000,VĀNES PAGASTS,052560,7-14,0,0
2023,TUKUMA NOVADS,052000,VĀNES PAGASTS,052560,75 un vec.,4,4
2023,TUKUMA NOVADS,052000,VIESATU PAGASTS,052570,0-6,0,0
2023,TUKUMA NOVADS,052000,VIESATU PAGASTS,052570,15-18,0,0
2023,TUKUMA NOVADS,052000,VIESATU PAGASTS,052570,19-24,0,0
2023,TUKUMA NOVADS,052000,VIESATU PAGASTS,052570,25-49,0,0
2023,TUKUMA NOVADS,052000,VIESATU PAGASTS,052570,50-61,1,0
2023,TUKUMA NOVADS,052000,VIESATU PAGASTS,052570,62-74,1,1
2023,TUKUMA NOVADS,052000,VIESATU PAGASTS,052570,7-14,0,0
2023,TUKUMA NOVADS,052000,VIESATU PAGASTS,052570,75 un vec.,0,0
2023,TUKUMA NOVADS,052000,ZANTES PAGASTS,052580,0-6,0,0
2023,TUKUMA NOVADS,052000,ZANTES PAGASTS,052580,15-18,1,0
2023,TUKUMA NOVADS,052000,ZANTES PAGASTS,052580,19-24,0,0
2023,TUKUMA NOVADS,052000,ZANTES PAGASTS,052580,25-49,1,0
2023,TUKUMA NOVADS,052000,ZANTES PAGASTS,052580,50-61,0,0
2023,TUKUMA NOVADS,052000,ZANTES PAGASTS,052580,62-74,5,1
2023,TUKUMA NOVADS,052000,ZANTES PAGASTS,052580,7-14,0,0
2023,TUKUMA NOVADS,052000,ZANTES PAGASTS,052580,75 un vec.,0,2
2023,TUKUMA NOVADS,052000,ZEMĪTES PAGASTS,052590,0-6,0,0
2023,TUKUMA NOVADS,052000,ZEMĪTES PAGASTS,052590,15-18,0,0
2023,TUKUMA NOVADS,052000,ZEMĪTES PAGASTS,052590,19-24,0,0
2023,TUKUMA NOVADS,052000,ZEMĪTES PAGASTS,052590,25-49,0,0
2023,TUKUMA NOVADS,052000,ZEMĪTES PAGASTS,052590,50-61,0,0
2023,TUKUMA NOVADS,052000,ZEMĪTES PAGASTS,052590,62-74,1,1
2023,TUKUMA NOVADS,052000,ZEMĪTES PAGASTS,052590,7-14,0,0
2023,TUKUMA NOVADS,052000,ZEMĪTES PAGASTS,052590,75 un vec.,2,7
2023,TUKUMA NOVADS,052000,ZENTENES PAGASTS,052600,0-6,0,0
2023,TUKUMA NOVADS,052000,ZENTENES PAGASTS,052600,15-18,0,0
2023,TUKUMA NOVADS,052000,ZENTENES PAGASTS,052600,19-24,0,0
2023,TUKUMA NOVADS,052000,ZENTENES PAGASTS,052600,25-49,0,1
2023,TUKUMA NOVADS,052000,ZENTENES PAGASTS,052600,50-61,2,0
2023,TUKUMA NOVADS,052000,ZENTENES PAGASTS,052600,62-74,0,0
2023,TUKUMA NOVADS,052000,ZENTENES PAGASTS,052600,7-14,0,0
2023,TUKUMA NOVADS,052000,ZENTENES PAGASTS,052600,75 un vec.,0,3
2023,VALKAS NOVADS,053000,ĒRĢEMES PAGASTS,053400,0-6,0,0
2023,VALKAS NOVADS,053000,ĒRĢEMES PAGASTS,053400,15-18,0,1
2023,VALKAS NOVADS,053000,ĒRĢEMES PAGASTS,053400,19-24,0,0
2023,VALKAS NOVADS,053000,ĒRĢEMES PAGASTS,053400,25-49,0,0
2023,VALKAS NOVADS,053000,ĒRĢEMES PAGASTS,053400,50-61,1,1
2023,VALKAS NOVADS,053000,ĒRĢEMES PAGASTS,053400,62-74,3,1
2023,VALKAS NOVADS,053000,ĒRĢEMES PAGASTS,053400,7-14,0,0
2023,VALKAS NOVADS,053000,ĒRĢEMES PAGASTS,053400,75 un vec.,2,7
2023,VALKAS NOVADS,053000,KĀRĶU PAGASTS,053410,0-6,0,0
2023,VALKAS NOVADS,053000,KĀRĶU PAGASTS,053410,15-18,0,0
2023,VALKAS NOVADS,053000,KĀRĶU PAGASTS,053410,19-24,0,0
2023,VALKAS NOVADS,053000,KĀRĶU PAGASTS,053410,25-49,0,0
2023,VALKAS NOVADS,053000,KĀRĶU PAGASTS,053410,50-61,0,0
2023,VALKAS NOVADS,053000,KĀRĶU PAGASTS,053410,62-74,3,2
2023,VALKAS NOVADS,053000,KĀRĶU PAGASTS,053410,7-14,0,0
2023,VALKAS NOVADS,053000,KĀRĶU PAGASTS,053410,75 un vec.,3,4
2023,VALKAS NOVADS,053000,VALKA,053200,0-6,0,0
2023,VALKAS NOVADS,053000,VALKA,053200,15-18,0,0
2023,VALKAS NOVADS,053000,VALKA,053200,19-24,0,0
2023,VALKAS NOVADS,053000,VALKA,053200,25-49,6,3
2023,VALKAS NOVADS,053000,VALKA,053200,50-61,10,3
2023,VALKAS NOVADS,053000,VALKA,053200,62-74,14,6
2023,VALKAS NOVADS,053000,VALKA,053200,7-14,0,0
2023,VALKAS NOVADS,053000,VALKA,053200,75 un vec.,31,39
2023,VALKAS NOVADS,053000,VALKAS PAGASTS,053420,0-6,0,0
2023,VALKAS NOVADS,053000,VALKAS PAGASTS,053420,15-18,0,0
2023,VALKAS NOVADS,053000,VALKAS PAGASTS,053420,19-24,0,0
2023,VALKAS NOVADS,053000,VALKAS PAGASTS,053420,25-49,0,1
2023,VALKAS NOVADS,053000,VALKAS PAGASTS,053420,50-61,1,0
2023,VALKAS NOVADS,053000,VALKAS PAGASTS,053420,62-74,3,3
2023,VALKAS NOVADS,053000,VALKAS PAGASTS,053420,7-14,0,0
2023,VALKAS NOVADS,053000,VALKAS PAGASTS,053420,75 un vec.,5,3
2023,VALKAS NOVADS,053000,VIJCIEMA PAGASTS,053430,0-6,0,0
2023,VALKAS NOVADS,053000,VIJCIEMA PAGASTS,053430,15-18,0,0
2023,VALKAS NOVADS,053000,VIJCIEMA PAGASTS,053430,19-24,0,0
2023,VALKAS NOVADS,053000,VIJCIEMA PAGASTS,053430,25-49,0,0
2023,VALKAS NOVADS,053000,VIJCIEMA PAGASTS,053430,50-61,1,0
2023,VALKAS NOVADS,053000,VIJCIEMA PAGASTS,053430,62-74,0,1
2023,VALKAS NOVADS,053000,VIJCIEMA PAGASTS,053430,7-14,0,0
2023,VALKAS NOVADS,053000,VIJCIEMA PAGASTS,053430,75 un vec.,4,4
2023,VALKAS NOVADS,053000,ZVĀRTAVAS PAGASTS,053440,0-6,0,0
2023,VALKAS NOVADS,053000,ZVĀRTAVAS PAGASTS,053440,15-18,0,0
2023,VALKAS NOVADS,053000,ZVĀRTAVAS PAGASTS,053440,19-24,0,0
2023,VALKAS NOVADS,053000,ZVĀRTAVAS PAGASTS,053440,25-49,0,0
2023,VALKAS NOVADS,053000,ZVĀRTAVAS PAGASTS,053440,50-61,0,0
2023,VALKAS NOVADS,053000,ZVĀRTAVAS PAGASTS,053440,62-74,0,0
2023,VALKAS NOVADS,053000,ZVĀRTAVAS PAGASTS,053440,7-14,0,0
2023,VALKAS NOVADS,053000,ZVĀRTAVAS PAGASTS,053440,75 un vec.,0,2
2023,VALMIERAS NOVADS,054000,BĒRZAINES PAGASTS,054400,0-6,0,0
2023,VALMIERAS NOVADS,054000,BĒRZAINES PAGASTS,054400,15-18,0,0
2023,VALMIERAS NOVADS,054000,BĒRZAINES PAGASTS,054400,19-24,0,0
2023,VALMIERAS NOVADS,054000,BĒRZAINES PAGASTS,054400,25-49,1,0
2023,VALMIERAS NOVADS,054000,BĒRZAINES PAGASTS,054400,50-61,1,0
2023,VALMIERAS NOVADS,054000,BĒRZAINES PAGASTS,054400,62-74,1,0
2023,VALMIERAS NOVADS,054000,BĒRZAINES PAGASTS,054400,7-14,0,0
2023,VALMIERAS NOVADS,054000,BĒRZAINES PAGASTS,054400,75 un vec.,0,6
2023,VALMIERAS NOVADS,054000,BRENGUĻU PAGASTS,054410,0-6,0,0
2023,VALMIERAS NOVADS,054000,BRENGUĻU PAGASTS,054410,15-18,0,0
2023,VALMIERAS NOVADS,054000,BRENGUĻU PAGASTS,054410,19-24,0,0
2023,VALMIERAS NOVADS,054000,BRENGUĻU PAGASTS,054410,25-49,2,0
2023,VALMIERAS NOVADS,054000,BRENGUĻU PAGASTS,054410,50-61,3,0
2023,VALMIERAS NOVADS,054000,BRENGUĻU PAGASTS,054410,62-74,3,1
2023,VALMIERAS NOVADS,054000,BRENGUĻU PAGASTS,054410,7-14,0,0
2023,VALMIERAS NOVADS,054000,BRENGUĻU PAGASTS,054410,75 un vec.,0,4
2023,VALMIERAS NOVADS,054000,BURTNIEKU PAGASTS,054420,0-6,0,0
2023,VALMIERAS NOVADS,054000,BURTNIEKU PAGASTS,054420,15-18,0,0
2023,VALMIERAS NOVADS,054000,BURTNIEKU PAGASTS,054420,19-24,0,0
2023,VALMIERAS NOVADS,054000,BURTNIEKU PAGASTS,054420,25-49,0,1
2023,VALMIERAS NOVADS,054000,BURTNIEKU PAGASTS,054420,50-61,4,1
2023,VALMIERAS NOVADS,054000,BURTNIEKU PAGASTS,054420,62-74,2,2
2023,VALMIERAS NOVADS,054000,BURTNIEKU PAGASTS,054420,7-14,0,0
2023,VALMIERAS NOVADS,054000,BURTNIEKU PAGASTS,054420,75 un vec.,8,6
2023,VALMIERAS NOVADS,054000,DIKĻU PAGASTS,054430,0-6,0,0
2023,VALMIERAS NOVADS,054000,DIKĻU PAGASTS,054430,15-18,0,0
2023,VALMIERAS NOVADS,054000,DIKĻU PAGASTS,054430,19-24,0,0
2023,VALMIERAS NOVADS,054000,DIKĻU PAGASTS,054430,25-49,1,1
2023,VALMIERAS NOVADS,054000,DIKĻU PAGASTS,054430,50-61,3,0
2023,VALMIERAS NOVADS,054000,DIKĻU PAGASTS,054430,62-74,2,3
2023,VALMIERAS NOVADS,054000,DIKĻU PAGASTS,054430,7-14,0,0
2023,VALMIERAS NOVADS,054000,DIKĻU PAGASTS,054430,75 un vec.,3,6
2023,VALMIERAS NOVADS,054000,ĒVELES PAGASTS,054440,0-6,0,0
2023,VALMIERAS NOVADS,054000,ĒVELES PAGASTS,054440,15-18,0,0
2023,VALMIERAS NOVADS,054000,ĒVELES PAGASTS,054440,19-24,0,0
2023,VALMIERAS NOVADS,054000,ĒVELES PAGASTS,054440,25-49,1,0
2023,VALMIERAS NOVADS,054000,ĒVELES PAGASTS,054440,50-61,0,1
2023,VALMIERAS NOVADS,054000,ĒVELES PAGASTS,054440,62-74,1,0
2023,VALMIERAS NOVADS,054000,ĒVELES PAGASTS,054440,7-14,0,0
2023,VALMIERAS NOVADS,054000,ĒVELES PAGASTS,054440,75 un vec.,3,1
2023,VALMIERAS NOVADS,054000,IPIĶU PAGASTS,054450,0-6,0,0
2023,VALMIERAS NOVADS,054000,IPIĶU PAGASTS,054450,15-18,0,0
2023,VALMIERAS NOVADS,054000,IPIĶU PAGASTS,054450,19-24,0,0
2023,VALMIERAS NOVADS,054000,IPIĶU PAGASTS,054450,25-49,0,0
2023,VALMIERAS NOVADS,054000,IPIĶU PAGASTS,054450,50-61,0,0
2023,VALMIERAS NOVADS,054000,IPIĶU PAGASTS,054450,62-74,1,1
2023,VALMIERAS NOVADS,054000,IPIĶU PAGASTS,054450,7-14,0,0
2023,VALMIERAS NOVADS,054000,IPIĶU PAGASTS,054450,75 un vec.,1,0
2023,VALMIERAS NOVADS,054000,JERU PAGASTS,054460,0-6,0,0
2023,VALMIERAS NOVADS,054000,JERU PAGASTS,054460,15-18,0,0
2023,VALMIERAS NOVADS,054000,JERU PAGASTS,054460,19-24,0,0
2023,VALMIERAS NOVADS,054000,JERU PAGASTS,054460,25-49,3,3
2023,VALMIERAS NOVADS,054000,JERU PAGASTS,054460,50-61,0,0
2023,VALMIERAS NOVADS,054000,JERU PAGASTS,054460,62-74,4,6
2023,VALMIERAS NOVADS,054000,JERU PAGASTS,054460,7-14,0,0
2023,VALMIERAS NOVADS,054000,JERU PAGASTS,054460,75 un vec.,8,6
2023,VALMIERAS NOVADS,054000,JĒRCĒNU PAGASTS,054470,0-6,0,0
2023,VALMIERAS NOVADS,054000,JĒRCĒNU PAGASTS,054470,15-18,0,0
2023,VALMIERAS NOVADS,054000,JĒRCĒNU PAGASTS,054470,19-24,0,0
2023,VALMIERAS NOVADS,054000,JĒRCĒNU PAGASTS,054470,25-49,1,0
2023,VALMIERAS NOVADS,054000,JĒRCĒNU PAGASTS,054470,50-61,2,0
2023,VALMIERAS NOVADS,054000,JĒRCĒNU PAGASTS,054470,62-74,2,0
2023,VALMIERAS NOVADS,054000,JĒRCĒNU PAGASTS,054470,7-14,0,0
2023,VALMIERAS NOVADS,054000,JĒRCĒNU PAGASTS,054470,75 un vec.,1,3
2023,VALMIERAS NOVADS,054000,KAUGURU PAGASTS,054480,0-6,1,0
2023,VALMIERAS NOVADS,054000,KAUGURU PAGASTS,054480,15-18,0,0
2023,VALMIERAS NOVADS,054000,KAUGURU PAGASTS,054480,19-24,0,0
2023,VALMIERAS NOVADS,054000,KAUGURU PAGASTS,054480,25-49,0,1
2023,VALMIERAS NOVADS,054000,KAUGURU PAGASTS,054480,50-61,4,1
2023,VALMIERAS NOVADS,054000,KAUGURU PAGASTS,054480,62-74,3,2
2023,VALMIERAS NOVADS,054000,KAUGURU PAGASTS,054480,7-14,0,0
2023,VALMIERAS NOVADS,054000,KAUGURU PAGASTS,054480,75 un vec.,1,3
2023,VALMIERAS NOVADS,054000,KOCĒNU PAGASTS,054490,0-6,0,0
2023,VALMIERAS NOVADS,054000,KOCĒNU PAGASTS,054490,15-18,0,0
2023,VALMIERAS NOVADS,054000,KOCĒNU PAGASTS,054490,19-24,0,0
2023,VALMIERAS NOVADS,054000,KOCĒNU PAGASTS,054490,25-49,1,0
2023,VALMIERAS NOVADS,054000,KOCĒNU PAGASTS,054490,50-61,6,0
2023,VALMIERAS NOVADS,054000,KOCĒNU PAGASTS,054490,62-74,6,4
2023,VALMIERAS NOVADS,054000,KOCĒNU PAGASTS,054490,7-14,0,0
2023,VALMIERAS NOVADS,054000,KOCĒNU PAGASTS,054490,75 un vec.,4,19
2023,VALMIERAS NOVADS,054000,ĶOŅU PAGASTS,054500,0-6,0,0
2023,VALMIERAS NOVADS,054000,ĶOŅU PAGASTS,054500,15-18,0,0
2023,VALMIERAS NOVADS,054000,ĶOŅU PAGASTS,054500,19-24,0,0
2023,VALMIERAS NOVADS,054000,ĶOŅU PAGASTS,054500,25-49,0,0
2023,VALMIERAS NOVADS,054000,ĶOŅU PAGASTS,054500,50-61,1,0
2023,VALMIERAS NOVADS,054000,ĶOŅU PAGASTS,054500,62-74,1,2
2023,VALMIERAS NOVADS,054000,ĶOŅU PAGASTS,054500,7-14,0,0
2023,VALMIERAS NOVADS,054000,ĶOŅU PAGASTS,054500,75 un vec.,2,4
2023,VALMIERAS NOVADS,054000,LODES PAGASTS,054510,0-6,0,0
2023,VALMIERAS NOVADS,054000,LODES PAGASTS,054510,15-18,0,0
2023,VALMIERAS NOVADS,054000,LODES PAGASTS,054510,19-24,0,0
2023,VALMIERAS NOVADS,054000,LODES PAGASTS,054510,25-49,0,0
2023,VALMIERAS NOVADS,054000,LODES PAGASTS,054510,50-61,0,1
2023,VALMIERAS NOVADS,054000,LODES PAGASTS,054510,62-74,1,1
2023,VALMIERAS NOVADS,054000,LODES PAGASTS,054510,7-14,0,0
2023,VALMIERAS NOVADS,054000,LODES PAGASTS,054510,75 un vec.,3,2
2023,VALMIERAS NOVADS,054000,MATĪŠU PAGASTS,054520,0-6,0,0
2023,VALMIERAS NOVADS,054000,MATĪŠU PAGASTS,054520,15-18,0,0
2023,VALMIERAS NOVADS,054000,MATĪŠU PAGASTS,054520,19-24,0,0
2023,VALMIERAS NOVADS,054000,MATĪŠU PAGASTS,054520,25-49,0,0
2023,VALMIERAS NOVADS,054000,MATĪŠU PAGASTS,054520,50-61,1,1
2023,VALMIERAS NOVADS,054000,MATĪŠU PAGASTS,054520,62-74,2,2
2023,VALMIERAS NOVADS,054000,MATĪŠU PAGASTS,054520,7-14,0,0
2023,VALMIERAS NOVADS,054000,MATĪŠU PAGASTS,054520,75 un vec.,6,4
2023,VALMIERAS NOVADS,054000,MAZSALACA,054200,0-6,0,0
2023,VALMIERAS NOVADS,054000,MAZSALACA,054200,15-18,0,0
2023,VALMIERAS NOVADS,054000,MAZSALACA,054200,19-24,0,0
2023,VALMIERAS NOVADS,054000,MAZSALACA,054200,25-49,3,1
2023,VALMIERAS NOVADS,054000,MAZSALACA,054200,50-61,0,2
2023,VALMIERAS NOVADS,054000,MAZSALACA,054200,62-74,2,0
2023,VALMIERAS NOVADS,054000,MAZSALACA,054200,7-14,0,0
2023,VALMIERAS NOVADS,054000,MAZSALACA,054200,75 un vec.,4,12
2023,VALMIERAS NOVADS,054000,MAZSALACAS PAGASTS,054530,0-6,0,0
2023,VALMIERAS NOVADS,054000,MAZSALACAS PAGASTS,054530,15-18,0,0
2023,VALMIERAS NOVADS,054000,MAZSALACAS PAGASTS,054530,19-24,0,0
2023,VALMIERAS NOVADS,054000,MAZSALACAS PAGASTS,054530,25-49,0,0
2023,VALMIERAS NOVADS,054000,MAZSALACAS PAGASTS,054530,50-61,0,0
2023,VALMIERAS NOVADS,054000,MAZSALACAS PAGASTS,054530,62-74,1,3
2023,VALMIERAS NOVADS,054000,MAZSALACAS PAGASTS,054530,7-14,0,0
2023,VALMIERAS NOVADS,054000,MAZSALACAS PAGASTS,054530,75 un vec.,2,2
2023,VALMIERAS NOVADS,054000,NAUKŠĒNU PAGASTS,054540,0-6,0,0
2023,VALMIERAS NOVADS,054000,NAUKŠĒNU PAGASTS,054540,15-18,0,0
2023,VALMIERAS NOVADS,054000,NAUKŠĒNU PAGASTS,054540,19-24,0,0
2023,VALMIERAS NOVADS,054000,NAUKŠĒNU PAGASTS,054540,25-49,2,0
2023,VALMIERAS NOVADS,054000,NAUKŠĒNU PAGASTS,054540,50-61,3,0
2023,VALMIERAS NOVADS,054000,NAUKŠĒNU PAGASTS,054540,62-74,4,1
2023,VALMIERAS NOVADS,054000,NAUKŠĒNU PAGASTS,054540,7-14,0,0
2023,VALMIERAS NOVADS,054000,NAUKŠĒNU PAGASTS,054540,75 un vec.,5,7
2023,VALMIERAS NOVADS,054000,PLĀŅU PAGASTS,054550,0-6,0,0
